Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/18/2020 19:50:00,HUD VL,61758,14.93,1.35,0
02/18/2020 19:50:00,LONGIL,61762,15.5,1.92,0
02/18/2020 19:50:00,MHK VL,61756,14.14,0.56,0
02/18/2020 19:50:00,MILLWD,61759,15,1.41,0
02/18/2020 19:50:00,N.Y.C.,61761,41.04,1.63,-25.83
02/18/2020 19:50:00,NORTH,61755,12.78,-0.8,0
02/18/2020 19:50:00,NPX,61845,21.1,1.13,-6.39
02/18/2020 19:50:00,O H,61846,13.28,-0.3,0
02/18/2020 19:50:00,PJM,61847,14.33,0.75,0
02/18/2020 19:50:00,WEST,61752,13.56,-0.03,0
02/18/2020 19:55:00,CAPITL,61757,14.6,1.04,0
02/18/2020 19:55:00,CENTRL,61754,13.9,0.34,0
02/18/2020 19:55:00,DUNWOD,61760,15.06,1.5,0
02/18/2020 19:55:00,GENESE,61753,13.6,0.04,0
02/18/2020 19:55:00,H Q,61844,13.04,-0.52,0
02/18/2020 19:55:00,HUD VL,61758,14.93,1.37,0
02/18/2020 19:55:00,LONGIL,61762,15.5,1.94,0
02/18/2020 19:55:00,MHK VL,61756,14.11,0.56,0
02/18/2020 19:55:00,MILLWD,61759,14.99,1.44,0
02/18/2020 19:55:00,N.Y.C.,61761,15.39,1.65,-0.17
02/18/2020 19:55:00,NORTH,61755,12.76,-0.79,0.01
02/18/2020 19:55:00,NPX,61845,21.08,1.14,-6.39
02/18/2020 19:55:00,O H,61846,13.19,-0.37,0
02/18/2020 19:55:00,PJM,61847,14.29,0.73,0
02/18/2020 19:55:00,WEST,61752,13.46,-0.09,0
02/18/2020 20:00:00,CAPITL,61757,19.32,1.39,-0.06
02/18/2020 20:00:00,CENTRL,61754,18.28,0.41,-0.01
02/18/2020 20:00:00,DUNWOD,61760,19.95,2.04,-0.05
02/18/2020 20:00:00,GENESE,61753,17.82,-0.05,-0.01
02/18/2020 20:00:00,H Q,61844,17.2,-0.66,0
02/18/2020 20:00:00,HUD VL,61758,19.75,1.84,-0.05
02/18/2020 20:00:00,LONGIL,61762,20.55,2.63,-0.06
02/18/2020 20:00:00,MHK VL,61756,18.59,0.72,-0.01
02/18/2020 20:00:00,MILLWD,61759,19.86,1.95,-0.05
02/18/2020 20:00:00,N.Y.C.,61761,25.43,2.25,-5.32
02/18/2020 20:00:00,NORTH,61755,16.85,-1.02,0
02/18/2020 20:00:00,NPX,61845,25.84,1.54,-6.44
02/18/2020 20:00:00,O H,61846,17.25,-0.63,-0.01
02/18/2020 20:00:00,PJM,61847,18.84,0.95,-0.03
02/18/2020 20:00:00,WEST,61752,17.6,-0.27,-0.01
02/18/2020 20:05:00,CAPITL,61757,20.38,1.19,-3.76
02/18/2020 20:05:00,CENTRL,61754,16.25,0.34,-0.48
02/18/2020 20:05:00,DUNWOD,61760,19.95,1.76,-2.77
02/18/2020 20:05:00,GENESE,61753,15.75,-0.03,-0.35
02/18/2020 20:05:00,H Q,61844,14.86,-0.57,0
02/18/2020 20:05:00,HUD VL,61758,19.77,1.59,-2.75
02/18/2020 20:05:00,LONGIL,61762,20.48,2.27,-2.78
02/18/2020 20:05:00,MHK VL,61756,16.51,0.6,-0.48
02/18/2020 20:05:00,MILLWD,61759,19.92,1.68,-2.8
02/18/2020 20:05:00,N.Y.C.,61761,24.59,1.94,-7.21
02/18/2020 20:05:00,NORTH,61755,14.54,-0.9,0
02/18/2020 20:05:00,NPX,61845,25.82,1.33,-9.06
02/18/2020 20:05:00,O H,61846,15.35,-0.52,-0.45
02/18/2020 20:05:00,PJM,61847,17.93,0.8,-1.7
02/18/2020 20:05:00,WEST,61752,15.67,-0.22,-0.45
02/18/2020 20:10:00,CAPITL,61757,18.43,1.2,-1.39
02/18/2020 20:10:00,CENTRL,61754,16.26,0.36,-0.06
02/18/2020 20:10:00,DUNWOD,61760,18.01,1.85,-0.32
02/18/2020 20:10:00,GENESE,61753,15.85,-0.03,-0.04
02/18/2020 20:10:00,H Q,61844,9.31,-0.6,5.93
02/18/2020 20:10:00,HUD VL,61758,17.82,1.66,-0.32
02/18/2020 20:10:00,LONGIL,61762,18.53,2.36,-0.34
02/18/2020 20:10:00,MHK VL,61756,14.05,0.62,2.41
02/18/2020 20:10:00,MILLWD,61759,17.92,1.76,-0.32
02/18/2020 20:10:00,N.Y.C.,61761,45.16,2.03,-27.29
02/18/2020 20:10:00,NORTH,61755,-8.95,-0.92,23.87
02/18/2020 20:10:00,NPX,61845,23.4,1.36,-6.2
02/18/2020 20:10:00,O H,61846,15.37,-0.52,-0.05
02/18/2020 20:10:00,PJM,61847,16.92,0.89,-0.2
02/18/2020 20:10:00,WEST,61752,15.68,-0.21,-0.05
02/18/2020 20:15:00,CAPITL,61757,18.36,1.23,-0.96
02/18/2020 20:15:00,CENTRL,61754,16.56,0.39,0
02/18/2020 20:15:00,DUNWOD,61760,18.05,1.88,0
02/18/2020 20:15:00,GENESE,61753,16.17,0,0
02/18/2020 20:15:00,H Q,61844,9.55,-0.61,6
02/18/2020 20:15:00,HUD VL,61758,17.85,1.68,0
02/18/2020 20:15:00,LONGIL,61762,18.58,2.39,-0.02
02/18/2020 20:15:00,MHK VL,61756,14.31,0.63,2.5
02/18/2020 20:15:00,MILLWD,61759,17.95,1.78,0
02/18/2020 20:15:00,N.Y.C.,61761,21.71,2.07,-3.46
02/18/2020 20:15:00,NORTH,61755,-8.95,-0.94,24.18
02/18/2020 20:15:00,NPX,61845,23.37,1.37,-5.83
02/18/2020 20:15:00,O H,61846,15.7,-0.47,0
02/18/2020 20:15:00,PJM,61847,17.09,0.92,0
02/18/2020 20:15:00,WEST,61752,16.03,-0.15,0
02/18/2020 20:20:00,CAPITL,61757,17.96,1.2,-0.95
02/18/2020 20:20:00,CENTRL,61754,16.2,0.4,0
02/18/2020 20:20:00,DUNWOD,61760,17.62,1.82,0
02/18/2020 20:20:00,GENESE,61753,15.84,0.03,0
02/18/2020 20:20:00,H Q,61844,9.3,-0.6,5.91
02/18/2020 20:20:00,HUD VL,61758,17.43,1.63,0
02/18/2020 20:20:00,LONGIL,61762,37.03,2.32,-18.9
02/18/2020 20:20:00,MHK VL,61756,13.97,0.62,2.46
02/18/2020 20:20:00,MILLWD,61759,17.53,1.72,0
02/18/2020 20:20:00,N.Y.C.,61761,19.95,2.01,-2.14
02/18/2020 20:20:00,NORTH,61755,-8.92,-0.93,23.79
02/18/2020 20:20:00,NPX,61845,23.6,1.34,-6.45
02/18/2020 20:20:00,O H,61846,15.39,-0.41,0
02/18/2020 20:20:00,PJM,61847,16.71,0.9,0
02/18/2020 20:20:00,WEST,61752,15.71,-0.09,0
02/18/2020 20:25:00,CAPITL,61757,17.32,1.16,-0.93
02/18/2020 20:25:00,CENTRL,61754,15.6,0.37,0
02/18/2020 20:25:00,DUNWOD,61760,16.99,1.75,0
02/18/2020 20:25:00,GENESE,61753,15.27,0.03,0
02/18/2020 20:25:00,H Q,61844,8.88,-0.58,5.77
02/18/2020 20:25:00,HUD VL,61758,16.81,1.57,0
02/18/2020 20:25:00,LONGIL,61762,37.01,2.24,-19.53
02/18/2020 20:25:00,MHK VL,61756,13.43,0.59,2.4
02/18/2020 20:25:00,MILLWD,61759,16.9,1.66,0
02/18/2020 20:25:00,N.Y.C.,61761,18.59,1.94,-1.42
02/18/2020 20:25:00,NORTH,61755,-8.95,-0.93,23.26
02/18/2020 20:25:00,NPX,61845,22.98,1.29,-6.45
02/18/2020 20:25:00,O H,61846,14.83,-0.41,0
02/18/2020 20:25:00,PJM,61847,16.09,0.85,0
02/18/2020 20:25:00,WEST,61752,15.12,-0.12,0
02/18/2020 20:30:00,CAPITL,61757,16.63,1.1,-0.91
02/18/2020 20:30:00,CENTRL,61754,15.01,0.38,0
02/18/2020 20:30:00,DUNWOD,61760,16.28,1.65,0
02/18/2020 20:30:00,GENESE,61753,14.73,0.1,0
02/18/2020 20:30:00,H Q,61844,8.43,-0.56,5.64
02/18/2020 20:30:00,HUD VL,61758,16.12,1.49,0
02/18/2020 20:30:00,LONGIL,61762,16.78,2.14,-0.02
02/18/2020 20:30:00,MHK VL,61756,12.85,0.57,2.35
02/18/2020 20:30:00,MILLWD,61759,16.21,1.58,0
02/18/2020 20:30:00,N.Y.C.,61761,17.06,1.83,-0.6
02/18/2020 20:30:00,NORTH,61755,-8.98,-0.88,22.73
02/18/2020 20:30:00,NPX,61845,22.31,1.23,-6.45
02/18/2020 20:30:00,O H,61846,14.32,-0.31,0
02/18/2020 20:30:00,PJM,61847,15.46,0.83,0
02/18/2020 20:30:00,WEST,61752,14.61,-0.01,0
02/18/2020 20:35:00,CAPITL,61757,15.56,1.03,-0.87
02/18/2020 20:35:00,CENTRL,61754,14.01,0.35,0
02/18/2020 20:35:00,DUNWOD,61760,15.22,1.56,0
02/18/2020 20:35:00,GENESE,61753,13.73,0.07,0
02/18/2020 20:35:00,H Q,61844,7.72,-0.52,5.43
02/18/2020 20:35:00,HUD VL,61758,15.05,1.39,0
02/18/2020 20:35:00,LONGIL,61762,15.69,2.01,-0.02
02/18/2020 20:35:00,MHK VL,61756,11.94,0.53,2.26
02/18/2020 20:35:00,MILLWD,61759,15.15,1.49,0
02/18/2020 20:35:00,N.Y.C.,61761,15.38,1.72,0
02/18/2020 20:35:00,NORTH,61755,-9.03,-0.83,21.85
02/18/2020 20:35:00,NPX,61845,22.88,1.16,-8.06
02/18/2020 20:35:00,O H,61846,13.36,-0.3,0
02/18/2020 20:35:00,PJM,61847,14.45,0.79,0
02/18/2020 20:35:00,WEST,61752,13.65,-0.01,0
02/18/2020 20:40:00,CAPITL,61757,15.52,1.02,-0.87
02/18/2020 20:40:00,CENTRL,61754,13.97,0.34,0
02/18/2020 20:40:00,DUNWOD,61760,15.19,1.57,0
02/18/2020 20:40:00,GENESE,61753,13.68,0.05,0
02/18/2020 20:40:00,H Q,61844,7.68,-0.52,5.43
02/18/2020 20:40:00,HUD VL,61758,15.03,1.4,0
02/18/2020 20:40:00,LONGIL,61762,15.63,2,0
02/18/2020 20:40:00,MHK VL,61756,11.9,0.53,2.26
02/18/2020 20:40:00,MILLWD,61759,15.11,1.49,0
02/18/2020 20:40:00,N.Y.C.,61761,15.34,1.72,0
02/18/2020 20:40:00,NORTH,61755,-9.05,-0.82,21.86
02/18/2020 20:40:00,NPX,61845,22.84,1.16,-8.06
02/18/2020 20:40:00,O H,61846,13.3,-0.33,0
02/18/2020 20:40:00,PJM,61847,14.4,0.78,0
02/18/2020 20:40:00,WEST,61752,13.59,-0.04,0
02/18/2020 20:45:00,CAPITL,61757,15.5,1.02,-0.87
02/18/2020 20:45:00,CENTRL,61754,13.97,0.35,0
02/18/2020 20:45:00,DUNWOD,61760,15.16,1.55,0
02/18/2020 20:45:00,GENESE,61753,13.67,0.05,0
02/18/2020 20:45:00,H Q,61844,7.67,-0.52,5.42
02/18/2020 20:45:00,HUD VL,61758,15,1.39,0
02/18/2020 20:45:00,LONGIL,61762,15.59,1.97,0
02/18/2020 20:45:00,MHK VL,61756,11.88,0.52,2.25
02/18/2020 20:45:00,MILLWD,61759,15.08,1.47,0
02/18/2020 20:45:00,N.Y.C.,61761,15.31,1.7,0
02/18/2020 20:45:00,NORTH,61755,-9.04,-0.82,21.84
02/18/2020 20:45:00,NPX,61845,22.83,1.16,-8.06
02/18/2020 20:45:00,O H,61846,13.3,-0.31,0
02/18/2020 20:45:00,PJM,61847,14.39,0.78,0
02/18/2020 20:45:00,WEST,61752,13.59,-0.03,0
02/18/2020 20:50:00,CAPITL,61757,15.78,1.05,-0.88
02/18/2020 20:50:00,CENTRL,61754,14.2,0.36,0
02/18/2020 20:50:00,DUNWOD,61760,15.41,1.56,0
02/18/2020 20:50:00,GENESE,61753,13.9,0.06,0
02/18/2020 20:50:00,H Q,61844,7.84,-0.53,5.48
02/18/2020 20:50:00,HUD VL,61758,15.26,1.41,0
02/18/2020 20:50:00,LONGIL,61762,15.85,2.01,0
02/18/2020 20:50:00,MHK VL,61756,12.09,0.53,2.28
02/18/2020 20:50:00,MILLWD,61759,15.34,1.5,0
02/18/2020 20:50:00,N.Y.C.,61761,15.58,1.73,0
02/18/2020 20:50:00,NORTH,61755,-9.07,-0.83,22.08
02/18/2020 20:50:00,NPX,61845,20.95,1.19,-5.91
02/18/2020 20:50:00,O H,61846,13.53,-0.32,0
02/18/2020 20:50:00,PJM,61847,14.65,0.8,0
02/18/2020 20:50:00,WEST,61752,13.83,-0.01,0
02/18/2020 20:55:00,CAPITL,61757,15.46,1.03,-0.87
02/18/2020 20:55:00,CENTRL,61754,13.9,0.34,0
02/18/2020 20:55:00,DUNWOD,61760,15.09,1.53,0
02/18/2020 20:55:00,GENESE,61753,13.6,0.04,0
02/18/2020 20:55:00,H Q,61844,7.62,-0.52,5.42
02/18/2020 20:55:00,HUD VL,61758,14.94,1.38,0
02/18/2020 20:55:00,LONGIL,61762,15.5,1.94,0
02/18/2020 20:55:00,MHK VL,61756,11.82,0.52,2.25
02/18/2020 20:55:00,MILLWD,61759,15.02,1.46,0
02/18/2020 20:55:00,N.Y.C.,61761,15.25,1.69,0
02/18/2020 20:55:00,NORTH,61755,-9.08,-0.81,21.83
02/18/2020 20:55:00,NPX,61845,20.64,1.17,-5.91
02/18/2020 20:55:00,O H,61846,13.23,-0.33,0
02/18/2020 20:55:00,PJM,61847,14.34,0.79,0
02/18/2020 20:55:00,WEST,61752,13.53,-0.03,0
02/18/2020 21:00:00,CAPITL,61757,23.66,1.03,-9.46
02/18/2020 21:00:00,CENTRL,61754,14.57,0.3,-1.1
02/18/2020 21:00:00,DUNWOD,61760,20.98,1.47,-6.33
02/18/2020 21:00:00,GENESE,61753,13.97,0,-0.8
02/18/2020 21:00:00,H Q,61844,7.34,-0.49,5.34
02/18/2020 21:00:00,HUD VL,61758,20.8,1.33,-6.3
02/18/2020 21:00:00,LONGIL,61762,21.4,1.9,-6.33
02/18/2020 21:00:00,MHK VL,61756,12.54,0.5,1.12
02/18/2020 21:00:00,MILLWD,61759,21,1.41,-6.42
02/18/2020 21:00:00,N.Y.C.,61761,24.05,1.62,-9.27
02/18/2020 21:00:00,NORTH,61755,-9.09,-0.76,21.49
02/18/2020 21:00:00,NPX,61845,27.62,1.13,-13.32
02/18/2020 21:00:00,O H,61846,13.81,-0.38,-1.03
02/18/2020 21:00:00,PJM,61847,17.77,0.71,-3.89
02/18/2020 21:00:00,WEST,61752,14.09,-0.12,-1.04
02/18/2020 21:05:00,CAPITL,61757,23.68,1.03,-9.5
02/18/2020 21:05:00,CENTRL,61754,14.56,0.3,-1.11
02/18/2020 21:05:00,DUNWOD,61760,20.98,1.46,-6.36
02/18/2020 21:05:00,GENESE,61753,13.99,0.03,-0.81
02/18/2020 21:05:00,H Q,61844,7.32,-0.5,5.33
02/18/2020 21:05:00,HUD VL,61758,20.8,1.32,-6.33
02/18/2020 21:05:00,LONGIL,61762,36.97,1.89,-21.93
02/18/2020 21:05:00,MHK VL,61756,12.52,0.49,1.12
02/18/2020 21:05:00,MILLWD,61759,20.99,1.39,-6.45
02/18/2020 21:05:00,N.Y.C.,61761,24.06,1.62,-9.29
02/18/2020 21:05:00,NORTH,61755,-9.1,-0.78,21.48
02/18/2020 21:05:00,NPX,61845,24.13,1.13,-9.84
02/18/2020 21:05:00,O H,61846,13.84,-0.34,-1.03
02/18/2020 21:05:00,PJM,61847,17.76,0.7,-3.91
02/18/2020 21:05:00,WEST,61752,14.11,-0.09,-1.05
02/18/2020 21:10:00,CAPITL,61757,25.35,0.95,-12.03
02/18/2020 21:10:00,CENTRL,61754,14.08,0.27,-1.44
02/18/2020 21:10:00,DUNWOD,61760,21.98,1.36,-8.24
02/18/2020 21:10:00,GENESE,61753,13.44,0.02,-1.04
02/18/2020 21:10:00,H Q,61844,6.75,-0.46,5.16
02/18/2020 21:10:00,HUD VL,61758,21.8,1.23,-8.2
02/18/2020 21:10:00,LONGIL,61762,36.95,1.76,-22.82
02/18/2020 21:10:00,MHK VL,61756,12.07,0.44,0.75
02/18/2020 21:10:00,MILLWD,61759,22.03,1.3,-8.36
02/18/2020 21:10:00,N.Y.C.,61761,24.89,1.5,-11.02
02/18/2020 21:10:00,NORTH,61755,-9.12,-0.72,20.78
02/18/2020 21:10:00,NPX,61845,25.48,1.06,-12.04
02/18/2020 21:10:00,O H,61846,13.38,-0.33,-1.34
02/18/2020 21:10:00,PJM,61847,18.07,0.63,-5.07
02/18/2020 21:10:00,WEST,61752,13.62,-0.11,-1.35
02/18/2020 21:15:00,CAPITL,61757,25.33,0.95,-12.01
02/18/2020 21:15:00,CENTRL,61754,14.08,0.27,-1.44
02/18/2020 21:15:00,DUNWOD,61760,21.98,1.37,-8.23
02/18/2020 21:15:00,GENESE,61753,13.43,0.01,-1.04
02/18/2020 21:15:00,H Q,61844,6.76,-0.47,5.14
02/18/2020 21:15:00,HUD VL,61758,21.79,1.23,-8.19
02/18/2020 21:15:00,LONGIL,61762,36.95,1.77,-22.8
02/18/2020 21:15:00,MHK VL,61756,12.07,0.44,0.75
02/18/2020 21:15:00,MILLWD,61759,22.01,1.3,-8.34
02/18/2020 21:15:00,N.Y.C.,61761,48.25,1.51,-34.37
02/18/2020 21:15:00,NORTH,61755,-9.07,-0.74,20.71
02/18/2020 21:15:00,NPX,61845,25.47,1.06,-12.03
02/18/2020 21:15:00,O H,61846,13.38,-0.33,-1.33
02/18/2020 21:15:00,PJM,61847,18.07,0.63,-5.06
02/18/2020 21:15:00,WEST,61752,13.62,-0.11,-1.35
02/18/2020 21:20:00,CAPITL,61757,23.75,0.99,-9.85
02/18/2020 21:20:00,CENTRL,61754,14.34,0.28,-1.16
02/18/2020 21:20:00,DUNWOD,61760,20.96,1.43,-6.63
02/18/2020 21:20:00,GENESE,61753,13.74,0,-0.84
02/18/2020 21:20:00,H Q,61844,7.17,-0.48,5.25
02/18/2020 21:20:00,HUD VL,61758,20.79,1.29,-6.6
02/18/2020 21:20:00,LONGIL,61762,36.94,1.84,-22.2
02/18/2020 21:20:00,MHK VL,61756,12.3,0.46,1.07
02/18/2020 21:20:00,MILLWD,61759,20.99,1.37,-6.72
02/18/2020 21:20:00,N.Y.C.,61761,47.26,1.59,-32.77
02/18/2020 21:20:00,NORTH,61755,-9.04,-0.79,21.15
02/18/2020 21:20:00,NPX,61845,23.64,1.11,-9.63
02/18/2020 21:20:00,O H,61846,13.6,-0.37,-1.08
02/18/2020 21:20:00,PJM,61847,17.65,0.67,-4.08
02/18/2020 21:20:00,WEST,61752,13.86,-0.13,-1.09
02/18/2020 21:25:00,CAPITL,61757,23.61,0.99,-9.71
02/18/2020 21:25:00,CENTRL,61754,14.34,0.3,-1.14
02/18/2020 21:25:00,DUNWOD,61760,20.88,1.45,-6.52
02/18/2020 21:25:00,GENESE,61753,13.75,0.01,-0.83
02/18/2020 21:25:00,H Q,61844,7.15,-0.49,5.26
02/18/2020 21:25:00,HUD VL,61758,20.69,1.29,-6.49
02/18/2020 21:25:00,LONGIL,61762,36.94,1.86,-22.18
02/18/2020 21:25:00,MHK VL,61756,12.28,0.46,1.09
02/18/2020 21:25:00,MILLWD,61759,20.89,1.37,-6.61
02/18/2020 21:25:00,N.Y.C.,61761,26.28,1.6,-11.78
02/18/2020 21:25:00,NORTH,61755,-9.06,-0.77,21.19
02/18/2020 21:25:00,NPX,61845,23.53,1.11,-9.51
02/18/2020 21:25:00,O H,61846,13.64,-0.32,-1.06
02/18/2020 21:25:00,PJM,61847,17.63,0.71,-4.01
02/18/2020 21:25:00,WEST,61752,13.9,-0.08,-1.07
02/18/2020 21:30:00,CAPITL,61757,19.07,1.01,-4.88
02/18/2020 21:30:00,CENTRL,61754,13.99,0.3,-0.52
02/18/2020 21:30:00,DUNWOD,61760,17.61,1.47,-2.97
02/18/2020 21:30:00,GENESE,61753,13.57,0.03,-0.38
02/18/2020 21:30:00,H Q,61844,7.35,-0.5,5.33
02/18/2020 21:30:00,HUD VL,61758,17.44,1.32,-2.95
02/18/2020 21:30:00,LONGIL,61762,36.95,1.9,-21.88
02/18/2020 21:30:00,MHK VL,61756,11.9,0.46,1.73
02/18/2020 21:30:00,MILLWD,61759,17.57,1.4,-3.01
02/18/2020 21:30:00,N.Y.C.,61761,20.18,1.63,-5.38
02/18/2020 21:30:00,NORTH,61755,-9.06,-0.79,21.44
02/18/2020 21:30:00,NPX,61845,19.66,1.15,-5.35
02/18/2020 21:30:00,O H,61846,13.34,-0.32,-0.48
02/18/2020 21:30:00,PJM,61847,15.72,0.72,-1.82
02/18/2020 21:30:00,WEST,61752,13.61,-0.05,-0.49
02/18/2020 21:35:00,CAPITL,61757,15.47,1.04,-0.87
02/18/2020 21:35:00,CENTRL,61754,13.88,0.32,0
02/18/2020 21:35:00,DUNWOD,61760,15.05,1.49,0
02/18/2020 21:35:00,GENESE,61753,13.62,0.07,0
02/18/2020 21:35:00,H Q,61844,7.62,-0.52,5.42
02/18/2020 21:35:00,HUD VL,61758,14.9,1.34,0
02/18/2020 21:35:00,LONGIL,61762,15.5,1.92,-0.02
02/18/2020 21:35:00,MHK VL,61756,11.75,0.47,2.28
02/18/2020 21:35:00,MILLWD,61759,14.98,1.42,0
02/18/2020 21:35:00,N.Y.C.,61761,15.38,1.65,-0.17
02/18/2020 21:35:00,NORTH,61755,-9.05,-0.8,21.81
02/18/2020 21:35:00,NPX,61845,16.6,1.17,-1.88
02/18/2020 21:35:00,O H,61846,13.3,-0.26,0
02/18/2020 21:35:00,PJM,61847,14.33,0.77,0
02/18/2020 21:35:00,WEST,61752,13.57,0.01,0
02/18/2020 21:40:00,CAPITL,61757,15.44,1.03,-0.87
02/18/2020 21:40:00,CENTRL,61754,13.89,0.35,0
02/18/2020 21:40:00,DUNWOD,61760,15.03,1.49,0
02/18/2020 21:40:00,GENESE,61753,13.62,0.08,0
02/18/2020 21:40:00,H Q,61844,7.62,-0.51,5.41
02/18/2020 21:40:00,HUD VL,61758,14.87,1.33,0
02/18/2020 21:40:00,LONGIL,61762,15.49,1.94,-0.02
02/18/2020 21:40:00,MHK VL,61756,11.74,0.47,2.27
02/18/2020 21:40:00,MILLWD,61759,14.95,1.41,0
02/18/2020 21:40:00,N.Y.C.,61761,15.18,1.64,0
02/18/2020 21:40:00,NORTH,61755,-9.05,-0.81,21.78
02/18/2020 21:40:00,NPX,61845,16.57,1.15,-1.88
02/18/2020 21:40:00,O H,61846,13.32,-0.22,0
02/18/2020 21:40:00,PJM,61847,14.34,0.8,0
02/18/2020 21:40:00,WEST,61752,13.6,0.05,0
02/18/2020 21:45:00,CAPITL,61757,15.47,1.03,-0.87
02/18/2020 21:45:00,CENTRL,61754,13.89,0.33,0
02/18/2020 21:45:00,DUNWOD,61760,15.06,1.49,0
02/18/2020 21:45:00,GENESE,61753,13.62,0.05,0
02/18/2020 21:45:00,H Q,61844,7.64,-0.52,5.41
02/18/2020 21:45:00,HUD VL,61758,14.9,1.33,0
02/18/2020 21:45:00,LONGIL,61762,15.5,1.93,0
02/18/2020 21:45:00,MHK VL,61756,11.76,0.46,2.27
02/18/2020 21:45:00,MILLWD,61759,14.98,1.41,0
02/18/2020 21:45:00,N.Y.C.,61761,15.21,1.64,0
02/18/2020 21:45:00,NORTH,61755,-9.03,-0.81,21.78
02/18/2020 21:45:00,NPX,61845,16.6,1.15,-1.88
02/18/2020 21:45:00,O H,61846,13.3,-0.27,0
02/18/2020 21:45:00,PJM,61847,14.33,0.76,0
02/18/2020 21:45:00,WEST,61752,13.56,-0.01,0
02/18/2020 21:50:00,CAPITL,61757,15.36,1.01,-0.86
02/18/2020 21:50:00,CENTRL,61754,13.85,0.36,0
02/18/2020 21:50:00,DUNWOD,61760,14.94,1.46,0
02/18/2020 21:50:00,GENESE,61753,13.58,0.1,0
02/18/2020 21:50:00,H Q,61844,7.59,-0.51,5.38
02/18/2020 21:50:00,HUD VL,61758,14.79,1.31,0
02/18/2020 21:50:00,LONGIL,61762,15.37,1.89,0
02/18/2020 21:50:00,MHK VL,61756,11.7,0.47,2.26
02/18/2020 21:50:00,MILLWD,61759,14.87,1.39,0
02/18/2020 21:50:00,N.Y.C.,61761,15.09,1.6,0
02/18/2020 21:50:00,NORTH,61755,-9.01,-0.82,21.67
02/18/2020 21:50:00,NPX,61845,17.84,1.13,-3.23
02/18/2020 21:50:00,O H,61846,13.3,-0.19,0
02/18/2020 21:50:00,PJM,61847,14.28,0.8,0
02/18/2020 21:50:00,WEST,61752,13.58,0.1,0
02/18/2020 21:55:00,CAPITL,61757,16.55,1.1,-0.9
02/18/2020 21:55:00,CENTRL,61754,14.9,0.36,0
02/18/2020 21:55:00,DUNWOD,61760,16.11,1.57,0
02/18/2020 21:55:00,GENESE,61753,14.64,0.1,0
02/18/2020 21:55:00,H Q,61844,8.36,-0.55,5.62
02/18/2020 21:55:00,HUD VL,61758,15.95,1.41,0
02/18/2020 21:55:00,LONGIL,61762,16.54,2.01,0
02/18/2020 21:55:00,MHK VL,61756,12.67,0.49,2.36
02/18/2020 21:55:00,MILLWD,61759,16.04,1.5,0
02/18/2020 21:55:00,N.Y.C.,61761,16.27,1.73,0
02/18/2020 21:55:00,NORTH,61755,-8.98,-0.87,22.65
02/18/2020 21:55:00,NPX,61845,18.99,1.22,-3.23
02/18/2020 21:55:00,O H,61846,14.32,-0.22,0
02/18/2020 21:55:00,PJM,61847,15.37,0.83,0
02/18/2020 21:55:00,WEST,61752,14.61,0.07,0
02/18/2020 22:00:00,CAPITL,61757,15.17,1,-0.86
02/18/2020 22:00:00,CENTRL,61754,13.62,0.31,0
02/18/2020 22:00:00,DUNWOD,61760,14.74,1.43,0
02/18/2020 22:00:00,GENESE,61753,13.34,0.03,0
02/18/2020 22:00:00,H Q,61844,7.49,-0.49,5.34
02/18/2020 22:00:00,HUD VL,61758,14.58,1.27,0
02/18/2020 22:00:00,LONGIL,61762,15.22,1.9,0
02/18/2020 22:00:00,MHK VL,61756,11.51,0.44,2.24
02/18/2020 22:00:00,MILLWD,61759,14.66,1.34,0
02/18/2020 22:00:00,N.Y.C.,61761,14.89,1.57,0
02/18/2020 22:00:00,NORTH,61755,-8.99,-0.81,21.49
02/18/2020 22:00:00,NPX,61845,17.65,1.1,-3.23
02/18/2020 22:00:00,O H,61846,13.02,-0.29,0
02/18/2020 22:00:00,PJM,61847,14.02,0.71,0
02/18/2020 22:00:00,WEST,61752,13.29,-0.03,0
02/18/2020 22:05:00,CAPITL,61757,20.34,0.04,-19.72
02/18/2020 22:05:00,CENTRL,61754,3.12,0.01,-2.53
02/18/2020 22:05:00,DUNWOD,61760,15.15,0.06,-14.52
02/18/2020 22:05:00,GENESE,61753,2.41,0,-1.84
02/18/2020 22:05:00,H Q,61844,0.55,-0.02,0
02/18/2020 22:05:00,HUD VL,61758,15.07,0.05,-14.44
02/18/2020 22:05:00,LONGIL,61762,129.33,0.08,-128.67
02/18/2020 22:05:00,MHK VL,61756,3.09,0.02,-2.5
02/18/2020 22:05:00,MILLWD,61759,15.34,0.06,-14.71
02/18/2020 22:05:00,N.Y.C.,61761,15.15,0.07,-14.51
02/18/2020 22:05:00,NORTH,61755,0.54,-0.03,0
02/18/2020 22:05:00,NPX,61845,18.26,0.05,-17.64
02/18/2020 22:05:00,O H,61846,2.92,-0.01,-2.35
02/18/2020 22:05:00,PJM,61847,9.53,0.03,-8.93
02/18/2020 22:05:00,WEST,61752,2.96,0,-2.38
02/18/2020 22:10:00,CAPITL,61757,27.34,0.63,-18.37
02/18/2020 22:10:00,CENTRL,61754,10.82,0.21,-2.27
02/18/2020 22:10:00,DUNWOD,61760,22.18,0.83,-13.02
02/18/2020 22:10:00,GENESE,61753,10.06,0.07,-1.65
